chapter_id	entry_id	meaning	Hittite_LatinTrans	comment
8	210	plow	teripiya-; hars-	Respectively: HEG; 'plow, till'; a likely loan from Akkadian harashu 'plow': Puh. Sumerogram GISH/APIN '(a) plow'.; Respectively: HEG; 'plow, till'; a likely loan from Akkadian harashu 'plow': Puh. Sumerogram GISH/APIN '(a) plow'.
8	212	furrow	akkala-	HWW, Puh.
8	220	dig	padda-; mudai-	CHD. 'Dig, dig a hole, dig up'; 'root, dig in (the ground), root out'. See 'hole' 12.850.; CHD. 'Dig, dig a hole, dig up'; 'root, dig in (the ground), root out'. See 'hole' 12.850.
8	240	shovel	intaluzi-	Puh. 'shovel, spade', made of wood or metal. Preceded by Sumerographic determinative GISH.
8	270	rake	hahhari-	Puh. 'rake', kind of reed.
8	330	sickle, scythe	kullupi-; sarpa-	Respectively: loan from Akkadian; with Sumerographic determinative: GISH/ sarpa- 'agricultural implement'.; Respectively: loan from Akkadian; with Sumerographic determinative: GISH/ sarpa- 'agricultural implement'.
8	410	crop, harvest	halki-	Means 'grain, crop, barley': Ali HTT 62, Puh; see also 08.420, 08.440. Sumerogram SHE.
8	420	grain (barley, oats etc)	ewa-; halki-	Puh. cereal name, probably 'barley'. See also 'crop' 08.410, 'barley' 08.440.; Puh. cereal name, probably 'barley'. See also 'crop' 08.410, 'barley' 08.440.
8	430	wheat	karas	HEG. Sumerogram ZÍZ- tar, see also grain varieties seppit(t)-, kant-: Ali. HTT 69-82.
8	440	barley	halki-; ewan	Puh. Both written with the Sumerogram SHE 'grain, barley'; see also 08.420.; Puh. Both written with the Sumerogram SHE 'grain, barley'; see also 08.420.
8	510	grass	welku-; uzuhri-	Sumerogram Ù = welku-; Hurrian loan = HTT with same meaning: HippHeth 351; see also 'hay' 08.520.; Sumerogram Ù = welku-; Hurrian loan = HTT with same meaning: HippHeth 351; see also 'hay' 08.520.
8	520	hay	zuhri-	Hurrian loan: StoBT 41.117; welku- hatan- 'dry grass, hay', see 08.510.
8	530	plant (noun)	arsi-	Puh. 'a planting, cultivation'.
8	531	plant (vb)	arsai-; arsiya-; pask-	Respectively: HWW, Puh. 'plant, nurture; stick in, plant, fasten, set up, impale': CHD.; Respectively: HWW, Puh. 'plant, nurture; stick in, plant, fasten, set up, impale': CHD.; Respectively: HWW, Puh. 'plant, nurture; stick in, plant, fasten, set up, impale': CHD.
8	540	root	surki-; mudai-	Respectively: noun; verb. See 'grape': 'root of a grapevine': CHD; 'root, dig in (the ground); root out', see 'dig' 08.220: CHD.; Respectively: noun; verb. See 'grape': 'root of a grapevine': CHD; 'root, dig in (the ground); root out', see 'dig' 08.220: CHD.
8	550	branch	alkista-	HWW, Puh. See also 'branch of a grapevine': with Sumerographic determinative GISH: GISH/ mahla-, see 'grape' 05.760.
8	560	leaf	lahurnuzzi-; parsdu-	CHD. 'foliage, leafy branches; leaf, foliage'. See also 'peel' 05.460.; CHD. 'foliage, leafy branches; leaf, foliage'. See also 'peel' 05.460.
8	570	flower	alel-	HWW, Puh. 'flower, bloom'.
8	600	tree	taru-	HEG. Also means 'wood' 01.430.
8	610	oak	allantaru-	HWW, Puh. Refers to the kind of tree and the kind of wood. Sumerographic determinative GISH 'wood' precedes: GISH/ allantaru-; also written Sumerographically with a phonetic complement: GISH-ru for the compound allan-taru 'allan tree'. Other tree names: allayani-, alanza(n)- 'alderwood', hat(t)alkesna- 'hawthorne': Puh; GI 525-531 on the IE oak.
8	640	pine	eya-	Important (evergreen) cult tree: with Sumerographic determinative GISH/ eya(n)- 'juniper, yew'(?): HWW, Puh. GI 540-542. See also 'fir, cedar' 08.650.
8	650	fir	eripi; irimpi; irippi-	Puh. means 'cedar'. With Sumerographic determinative GISH, GISH/ eripi, irimpi-, irippi- = Sumerogram GISH/ ERIN.; Puh. means 'cedar'. With Sumerographic determinative GISH, GISH/ eripi, irimpi-, irippi- = Sumerogram GISH/ ERIN.; Puh. means 'cedar'. With Sumerographic determinative GISH, GISH/ eripi, irimpi-, irippi- = Sumerogram GISH/ ERIN.
8	670	vine	ippia-	Puh. '(grape)vine'. See also Sumerogram GISH/GESHTIN, with Sumerographic determinative GISH/ mahla- 'branch of a grapevine', see 'grape (cluster)' 05.760, 'branch' 08.850, 'wine' 05.920. GI 778 on IE 'wine'.
9	110	do, make	iya-; essa-; aniya-	Respectively: HW, HWW, Puh., active -mi verb: 'do, make, perform'; iterative essa-, issa- 'do over, continually'. See also medio-passive iya- 'go' 10.470; suppletive passive kis- 'come about, happen, become, be made', 'come' 10.480; inchoative to 'be', see 'remain, stay' 12.160. Final ex., 'do, make, prepare, fashion, work, carry out' 09.120.; Respectively: HW, HWW, Puh., active -mi verb: 'do, make, perform'; iterative essa-, issa- 'do over, continually'. See also medio-passive iya- 'go' 10.470; suppletive passive kis- 'come about, happen, become, be made', 'come' 10.480; inchoative to 'be', see 'remain, stay' 12.160. Final ex., 'do, make, prepare, fashion, work, carry out' 09.120.; Respectively: HW, HWW, Puh., active -mi verb: 'do, make, perform'; iterative essa-, issa- 'do over, continually'. See also medio-passive iya- 'go' 10.470; suppletive passive kis- 'come about, happen, become, be made', 'come' 10.480; inchoative to 'be', see 'remain, stay' 12.160. Final ex., 'do, make, prepare, fashion, work, carry out' 09.120.
9	120	work	aniya-	HWW, Puh. 'make, fashion, work' (of fabricated articles). Sumerogram KIN.
9	140	bend	lak-	CHD 'bend, incline, turn (an ear, eye); fall (out); knock out (a tooth)'. See also 'listen' 15.420.
9	160	tie, bind	ishiya-; hamenk-; asareski-	HWW, Puh, ishai-, ishiya- 'bind, wrap, obligate, impose upon', ishiul 'regulation, obligation, treaty' 21.110; ishiyal- 'bond, (head) band, belt' 06.780; ishuz(z)i- 'band, belt, girdle' 09.570, ishamiya- 'sing' 18.120. hamenk- 'tie, bind; betroth; harness (of horses)'; asareski- 'bind (by magic)'. See also taks- 'join' 12.220; arallai- 'associate (in marriage)' 02.340.; HWW, Puh, ishai-, ishiya- 'bind, wrap, obligate, impose upon', ishiul 'regulation, obligation, treaty' 21.110; ishiyal- 'bond, (head) band, belt' 06.780; ishuz(z)i- 'band, belt, girdle' 09.570, ishamiya- 'sing' 18.120. hamenk- 'tie, bind; betroth; harness (of horses)'; asareski- 'bind (by magic)'. See also taks- 'join' 12.220; arallai- 'associate (in marriage)' 02.340.; HWW, Puh, ishai-, ishiya- 'bind, wrap, obligate, impose upon', ishiul 'regulation, obligation, treaty' 21.110; ishiyal- 'bond, (head) band, belt' 06.780; ishuz(z)i- 'band, belt, girdle' 09.570, ishamiya- 'sing' 18.120. hamenk- 'tie, bind; betroth; harness (of horses)'; asareski- 'bind (by magic)'. See also taks- 'join' 12.220; arallai- 'associate (in marriage)' 02.340.
9	161	untie	la-; lai-	CHD. Also means 'release, loose, let go' 11.340. Sumerogram DUH, DU[eight] 'loose; (in omens) detach'; see HZL 169 nr. 164.; CHD. Also means 'release, loose, let go' 11.340. Sumerogram DUH, DU[eight] 'loose; (in omens) detach'; see HZL 169 nr. 164.
9	190	rope, cord	ishiman-	See also ishiya- 'tie, bind'.
9	210	strike (hit, beat)	hattai-; hulla-; walh-; hazzik-; kuen-	Puh: 'hit, strike, pierce'; hulla-'defeat'; StBoT 29 context: 'hit, do battle (zahhiya-) 'fight, sin against' (wasdulanziya-); 'beat (a musical instrument', also 'strike, attack', see 20.110, 20.430; hazzik- 'strike, play a musical instrument' 16.260, 'hit the mark; shoot' 20.620. HEG 'strike (to kill)' kuen-, kun- 'kill' 04.760.; Puh: 'hit, strike, pierce'; hulla-'defeat'; StBoT 29 context: 'hit, do battle (zahhiya-) 'fight, sin against' (wasdulanziya-); 'beat (a musical instrument', also 'strike, attack', see 20.110, 20.430; hazzik- 'strike, play a musical instrument' 16.260, 'hit the mark; shoot' 20.620. HEG 'strike (to kill)' kuen-, kun- 'kill' 04.760.; Puh: 'hit, strike, pierce'; hulla-'defeat'; StBoT 29 context: 'hit, do battle (zahhiya-) 'fight, sin against' (wasdulanziya-); 'beat (a musical instrument', also 'strike, attack', see 20.110, 20.430; hazzik- 'strike, play a musical instrument' 16.260, 'hit the mark; shoot' 20.620. HEG 'strike (to kill)' kuen-, kun- 'kill' 04.760.; Puh: 'hit, strike, pierce'; hulla-'defeat'; StBoT 29 context: 'hit, do battle (zahhiya-) 'fight, sin against' (wasdulanziya-); 'beat (a musical instrument', also 'strike, attack', see 20.110, 20.430; hazzik- 'strike, play a musical instrument' 16.260, 'hit the mark; shoot' 20.620. HEG 'strike (to kill)' kuen-, kun- 'kill' 04.760.; Puh: 'hit, strike, pierce'; hulla-'defeat'; StBoT 29 context: 'hit, do battle (zahhiya-) 'fight, sin against' (wasdulanziya-); 'beat (a musical instrument', also 'strike, attack', see 20.110, 20.430; hazzik- 'strike, play a musical instrument' 16.260, 'hit the mark; shoot' 20.620. HEG 'strike (to kill)' kuen-, kun- 'kill' 04.760.
9	220	cut	kuer-; kars-	HEG. Ablauting verb kuer-, kur-; kars- 'cut off'; see also happesnai- '(dismember), butcher (a goat)': StBoT 29.; HEG. Ablauting verb kuer-, kur-; kars- 'cut off'; see also happesnai- '(dismember), butcher (a goat)': StBoT 29.
9	223	stab	isgar-	Puh. 'stick, skewer, stab, pierce; fasten, attach'.
9	250	ax	ates-	Puh. 'ax, adze, hatchet'.
9	260	break	duwarnai-; sarra-; pars-	Forms often differ according to the object. Respectively: 'break (e.g., bones)'; 'break an oath'; 'break, crumble (bread)' (middle forms without -ri: Yosida 1990:65).; Forms often differ according to the object. Respectively: 'break (e.g., bones)'; 'break an oath'; 'break, crumble (bread)' (middle forms without -ri: Yosida 1990:65).; Forms often differ according to the object. Respectively: 'break (e.g., bones)'; 'break an oath'; 'break, crumble (bread)' (middle forms without -ri: Yosida 1990:65).
9	280	tear	iskalla-	Puh. 'slit, slash, crack, split, tear, rip, mangle'.
9	310	rub, wipe	ans-; isk-	HWW, Puh. Respectively: 'wipe (off); smear, daub, anoint'. See also pes(s)- 'rub, scrub'; 'wash' 09.360.; HWW, Puh. Respectively: 'wipe (off); smear, daub, anoint'. See also pes(s)- 'rub, scrub'; 'wash' 09.360.
9	320	stretch	ispar-	Puh. 'spread, strew, scatter, stretch, shatter'; see also 09.340.
9	330	pull	huet-; huit-; huittiya-	Puh; (middle forms without -ri: Yosida 1990:65).; Puh; (middle forms without -ri: Yosida 1990:65).; Puh; (middle forms without -ri: Yosida 1990:65).
9	340	spread out	ispar-	Puh. 'spread, strew, scatter, stretch'.
9	341	hang up	gank-	HEG. intransitive and transitive; see also 'weigh' 11.920.
9	342	press	damass-	HEG.
9	343	squeeze, wring	sissa-	Middle voice forms with -ri: Yosida 1990:71.
9	350	pour	lahu-; lilhuwai-; ishuwa-	CHD. 'pour, pour out (liquids)'; see also sipant- 'pour libations, sacrifice' 22.150; suhhai- 'pour, pile up' 12.213; Puh: ishuwa(i)- 'throw, scatter, pour (of seed, bread crumbs)'.; CHD. 'pour, pour out (liquids)'; see also sipant- 'pour libations, sacrifice' 22.150; suhhai- 'pour, pile up' 12.213; Puh: ishuwa(i)- 'throw, scatter, pour (of seed, bread crumbs)'.; CHD. 'pour, pour out (liquids)'; see also sipant- 'pour libations, sacrifice' 22.150; suhhai- 'pour, pile up' 12.213; Puh: ishuwa(i)- 'throw, scatter, pour (of seed, bread crumbs)'.
9	360	wash	arra-; arriya-	HWW. 'wash, wash off'. See also warp- 'wash, bathe' 04.690, pes(s) 'rub, scrub' 09.310.; HWW. 'wash, wash off'. See also warp- 'wash, bathe' 04.690, pes(s) 'rub, scrub' 09.310.
9	370	sweep	sanh-	HW.
9	440	build	wete-	'Build, fortify'. See also iyatniyant- 'built up, upon'.
9	480	saw	ard-; ardala-	HWW, Puh. Respectively: verb; noun.; HWW, Puh. Respectively: verb; noun.
9	650	silver	*harkant-	? - Sumerogram KÙ.BABBAR 'silver', lit. 'pure white, bright'; see HTT harki- 'white'. On IE relations, GI 617.
9	660	copper, bronze	kunnan-; kuwannan-; harasu-	HEG. Sumerogram URUDU 'copper' = ku(wa)nnan- 'copper, ornamental stone (preceded by Sumerographic determinative NA[four] 'copper-bronze blue'; see also 'blue' 15.570. GI 615-617. Sumerogram ZABAR 'bronze' HZL 250 nr. 316 = Akkadian HURAAṢU 'gold' = HTT [harasu-] 'bronze'.; HEG. Sumerogram URUDU 'copper' = ku(wa)nnan- 'copper, ornamental stone (preceded by Sumerographic determinative NA[four] 'copper-bronze blue'; see also 'blue' 15.570. GI 615-617. Sumerogram ZABAR 'bronze' HZL 250 nr. 316 = Akkadian HURAAṢU 'gold' = HTT [harasu-] 'bronze'.; HEG. Sumerogram URUDU 'copper' = ku(wa)nnan- 'copper, ornamental stone (preceded by Sumerographic determinative NA[four] 'copper-bronze blue'; see also 'blue' 15.570. GI 615-617. Sumerogram ZABAR 'bronze' HZL 250 nr. 316 = Akkadian HURAAṢU 'gold' = HTT [harasu-] 'bronze'.
9	670	iron	halpaki-	Sumerogram AN.BAR 'iron', AN.BAR GE[six] 'black (meteorite) iron', Hattic hapalki-, Hurrian (h)apalki, Akkadogram HAPALKINI: Puh 116-118. A common word for 'metal': GI 614.
9	680	lead (noun)	suli-	HW. Sumerogram A.BÀR 'lead'; on IE relations: GI 615.
9	690	tin, tinplate	dankuli-	HEG. Adj., from 'dark, black'. Sumerogram NAGGA (= AN.NA) HZL 92, nr. 8; GI 615 on IE relations with color.
9	720	mold (clay etc)	ep-	Middle voice meaning as opposed to active ep(p)-, ap(p)- 'take, seize, grasp' 11.140. 'Mold (clay)' – of figurines used in sorcery, see 22.430.
9	730	clay	halina-; wiln-	Puh, THeth 7-16. Not used in building as were purut- 'mud, plaster' 01.214 and 07.630 or hanissuwar 'stucco' 07.640 and salwina-'adobe brick' 07.620. Sumerogram IM = wil(a)n(a)-, a clay taken from a riverbank for use in magic spells: HW, used to make clay vessels and tablets THeth 12.; Puh, THeth 7-16. Not used in building as were purut- 'mud, plaster' 01.214 and 07.630 or hanissuwar 'stucco' 07.640 and salwina-'adobe brick' 07.620. Sumerogram IM = wil(a)n(a)-, a clay taken from a riverbank for use in magic spells: HW, used to make clay vessels and tablets THeth 12.
9	740	glass	zapzagai-; zapziki-	HW.; HW.
9	750	weave, plait	taluppai-; taluppant-	HEG. Respectively: 'interlace; woven (in)', said of wool. See spin, wool.; HEG. Respectively: 'interlace; woven (in)', said of wool. See spin, wool.
9	760	basket	erhui-; irhui-; pattar	StBoT 29, Puh. With Sumerographic determinative GISH 'wood': GISH/ irhui-; with Sumerogram GI 'reed', GI/pattar 'container for foods' Puh; made of wicker; also means 'sieve': CHD. See 05.470.; StBoT 29, Puh. With Sumerographic determinative GISH 'wood': GISH/ irhui-; with Sumerogram GI 'reed', GI/pattar 'container for foods' Puh; made of wicker; also means 'sieve': CHD. See 05.470.; StBoT 29, Puh. With Sumerographic determinative GISH 'wood': GISH/ irhui-; with Sumerogram GI 'reed', GI/pattar 'container for foods' Puh; made of wicker; also means 'sieve': CHD. See 05.470.
9	780	netbag	ekt-	StBoT 29: 'net' (questionably 'netbag').
9	830	statue	sena-; esri-	'Form, statue'; also HWW, Puh: Sumerogram ALAM = eesri- 'shape, form; image, statue'; with Sumerographic determinative SÍG 'wool' in the meaning 'fleece', see also 'skin, hide' 04.120.; 'Form, statue'; also HWW, Puh: Sumerogram ALAM = eesri- 'shape, form; image, statue'; with Sumerographic determinative SÍG 'wool' in the meaning 'fleece', see also 'skin, hide' 04.120.
10	110	move	ninik-	HEG. 'Move, remove, transfer, set in motion, start' (active inflection); 'disturb, agitate, stir up, throw into confusion' (middle inflection).
10	120	turn over	pippa-	CHD. 'Turn over, overturn, overthrow; turn up, throw up'.
10	130	turn around	weh-	HEG. Ablauting verb weh-, wah- 'turn' (intransitive); wahnu- 'turn' (transitive active); see also 'change' 12.930.
10	140	wind, wrap	hulaliya-	Puh. 'wind around, encircle, surround'; also hulhuliya- 'embrace, wrestle, struggle', hulhula- 'wrestling', see hul(a)- 'wind, twist' 10.170. Perhaps ipul(li)- 'wrap, encasement, surplice'.
10	170	twist	hul-	Puh. 'wind, twist, twine'; see also 'wind, wrap' 10.140. With Sumerographic determinative GISH 'wood': GISH/ hulali 'distaff' 06.320; see also 'wool' 06.220.
10	210	rise	arai-; park-	HWW, Puh: arai-, ariya- '(a)rise, get up'; see also arriya- 'rouse, awaken' 04.630. Second: 'rise, go up' CHD. See also 'raise, lift' 10.220, 'tall' 12.580, 'high' 12.310. Also putkiya- 'swell' 04.853.; HWW, Puh: arai-, ariya- '(a)rise, get up'; see also arriya- 'rouse, awaken' 04.630. Second: 'rise, go up' CHD. See also 'raise, lift' 10.220, 'tall' 12.580, 'high' 12.310. Also putkiya- 'swell' 04.853.
10	220	raise, lift	karp-; park-; parganu-; parknu-; saraa ep-; arai-; ninink-	HEG: 'lift'; park(iya)- 'raise, lift, elevate; grow; rise': CHD 155-157 (without transitivity distinction); parganu-, parkunu- 'make high, elevate'. See parku- 'high, tall' 12.310; saraa ep(p)- 'take up, raise, lift (a physical object)', periphrastic from ep(p) 'seize, grasp' 11, 140: HWW, Puh; arai- 'raise': Puh, 'stop, hold in check': HWW 244 disputing Puh. ninink- 'lift up' (but see intrans. 'move' 10.110).; HEG: 'lift'; park(iya)- 'raise, lift, elevate; grow; rise': CHD 155-157 (without transitivity distinction); parganu-, parkunu- 'make high, elevate'. See parku- 'high, tall' 12.310; saraa ep(p)- 'take up, raise, lift (a physical object)', periphrastic from ep(p) 'seize, grasp' 11, 140: HWW, Puh; arai- 'raise': Puh, 'stop, hold in check': HWW 244 disputing Puh. ninink- 'lift up' (but see intrans. 'move' 10.110).; HEG: 'lift'; park(iya)- 'raise, lift, elevate; grow; rise': CHD 155-157 (without transitivity distinction); parganu-, parkunu- 'make high, elevate'. See parku- 'high, tall' 12.310; saraa ep(p)- 'take up, raise, lift (a physical object)', periphrastic from ep(p) 'seize, grasp' 11, 140: HWW, Puh; arai- 'raise': Puh, 'stop, hold in check': HWW 244 disputing Puh. ninink- 'lift up' (but see intrans. 'move' 10.110).; HEG: 'lift'; park(iya)- 'raise, lift, elevate; grow; rise': CHD 155-157 (without transitivity distinction); parganu-, parkunu- 'make high, elevate'. See parku- 'high, tall' 12.310; saraa ep(p)- 'take up, raise, lift (a physical object)', periphrastic from ep(p) 'seize, grasp' 11, 140: HWW, Puh; arai- 'raise': Puh, 'stop, hold in check': HWW 244 disputing Puh. ninink- 'lift up' (but see intrans. 'move' 10.110).; HEG: 'lift'; park(iya)- 'raise, lift, elevate; grow; rise': CHD 155-157 (without transitivity distinction); parganu-, parkunu- 'make high, elevate'. See parku- 'high, tall' 12.310; saraa ep(p)- 'take up, raise, lift (a physical object)', periphrastic from ep(p) 'seize, grasp' 11, 140: HWW, Puh; arai- 'raise': Puh, 'stop, hold in check': HWW 244 disputing Puh. ninink- 'lift up' (but see intrans. 'move' 10.110).; HEG: 'lift'; park(iya)- 'raise, lift, elevate; grow; rise': CHD 155-157 (without transitivity distinction); parganu-, parkunu- 'make high, elevate'. See parku- 'high, tall' 12.310; saraa ep(p)- 'take up, raise, lift (a physical object)', periphrastic from ep(p) 'seize, grasp' 11, 140: HWW, Puh; arai- 'raise': Puh, 'stop, hold in check': HWW 244 disputing Puh. ninink- 'lift up' (but see intrans. 'move' 10.110).; HEG: 'lift'; park(iya)- 'raise, lift, elevate; grow; rise': CHD 155-157 (without transitivity distinction); parganu-, parkunu- 'make high, elevate'. See parku- 'high, tall' 12.310; saraa ep(p)- 'take up, raise, lift (a physical object)', periphrastic from ep(p) 'seize, grasp' 11, 140: HWW, Puh; arai- 'raise': Puh, 'stop, hold in check': HWW 244 disputing Puh. ninink- 'lift up' (but see intrans. 'move' 10.110).
